game_id,season,home_points,away_points,variable,value,points
2962,2003,112.0,95.0,home_team,Orlando Magic,112.0
2963,2003,107.0,85.0,home_team,Utah Jazz,107.0
2964,2003,96.0,89.0,home_team,Boston Celtics,96.0
2965,2003,102.0,87.0,home_team,Chicago Bulls,102.0
2966,2003,103.0,80.0,home_team,Houston Rockets,103.0
2967,2003,75.0,83.0,home_team,Los Angeles Clippers,75.0
2968,2003,86.0,89.0,home_team,New Orleans Hornets,86.0
2969,2003,105.0,103.0,home_team,Washington Wizards,105.0
2970,2003,73.0,107.0,home_team,Atlanta Hawks,73.0
2971,2003,95.0,75.0,home_team,New York Knicks,95.0
2972,2003,82.0,107.0,home_team,Chicago Bulls,82.0
2973,2003,102.0,92.0,home_team,Dallas Mavericks,102.0
2974,2003,96.0,78.0,home_team,Phoenix Suns,96.0
2975,2003,103.0,108.0,home_team,Boston Celtics,103.0
2976,2003,116.0,111.0,home_team,Memphis Grizzlies,116.0
2977,2003,80.0,100.0,home_team,Miami Heat,80.0
2978,2003,115.0,118.0,home_team,Milwaukee Bucks,115.0
2979,2003,100.0,89.0,home_team,New Orleans Hornets,100.0
2980,2003,98.0,96.0,home_team,New York Knicks,98.0
2981,2003,98.0,95.0,home_team,San Antonio Spurs,98.0
2982,2003,82.0,94.0,home_team,Seattle SuperSonics,82.0
2983,2003,80.0,81.0,home_team,Toronto Raptors,80.0
2984,2003,86.0,90.0,home_team,Atlanta Hawks,86.0
2985,2003,85.0,79.0,home_team,Chicago Bulls,85.0
2986,2003,102.0,83.0,home_team,Dallas Mavericks,102.0
2987,2003,76.0,87.0,home_team,Denver Nuggets,76.0
2988,2003,84.0,86.0,home_team,Houston Rockets,84.0
2989,2003,97.0,105.0,home_team,Minnesota Timberwolves,97.0
2990,2003,83.0,88.0,home_team,Orlando Magic,83.0
2991,2003,107.0,93.0,home_team,Phoenix Suns,107.0
2992,2003,107.0,104.0,home_team,Washington Wizards,107.0
2993,2003,86.0,94.0,home_team,Los Angeles Clippers,86.0
2994,2003,109.0,97.0,home_team,Los Angeles Lakers,109.0
2995,2003,89.0,92.0,home_team,New York Knicks,89.0
2996,2003,96.0,70.0,home_team,Sacramento Kings,96.0
2997,2003,84.0,99.0,home_team,Toronto Raptors,84.0
2998,2003,94.0,101.0,home_team,Atlanta Hawks,94.0
2999,2003,95.0,100.0,home_team,Boston Celtics,95.0
3000,2003,113.0,98.0,home_team,Chicago Bulls,113.0
3001,2003,94.0,106.0,home_team,Cleveland Cavaliers,94.0
3002,2003,86.0,71.0,home_team,Dallas Mavericks,86.0
3003,2003,82.0,74.0,home_team,Detroit Pistons,82.0
3004,2003,99.0,85.0,home_team,Golden State Warriors,99.0
3005,2003,106.0,102.0,home_team,Memphis Grizzlies,106.0
3006,2003,103.0,100.0,home_team,Orlando Magic,103.0
3007,2003,104.0,105.0,home_team,Philadelphia 76ers,104.0
3008,2003,94.0,86.0,home_team,Houston Rockets,94.0
3009,2003,119.0,98.0,home_team,Los Angeles Lakers,119.0
3010,2003,76.0,101.0,home_team,Milwaukee Bucks,76.0
3011,2003,81.0,88.0,home_team,Portland Trail Blazers,81.0
3012,2003,99.0,117.0,home_team,Atlanta Hawks,99.0
3013,2003,86.0,76.0,home_team,Denver Nuggets,86.0
3014,2003,89.0,87.0,home_team,Indiana Pacers,89.0
3015,2003,103.0,95.0,home_team,Los Angeles Clippers,103.0
3016,2003,102.0,95.0,home_team,Minnesota Timberwolves,102.0
3017,2003,83.0,93.0,home_team,New Orleans Hornets,83.0
3018,2003,81.0,91.0,home_team,Orlando Magic,81.0
3019,2003,94.0,103.0,home_team,Philadelphia 76ers,94.0
3020,2003,95.0,106.0,home_team,Seattle SuperSonics,95.0
3021,2003,99.0,93.0,home_team,Utah Jazz,99.0
3022,2003,101.0,98.0,home_team,Washington Wizards,101.0
3023,2003,82.0,118.0,home_team,New Jersey Nets,82.0
3024,2003,90.0,87.0,home_team,Portland Trail Blazers,90.0
3025,2003,84.0,75.0,home_team,Atlanta Hawks,84.0
3026,2003,103.0,78.0,home_team,Dallas Mavericks,103.0
3027,2003,82.0,81.0,home_team,Denver Nuggets,82.0
3028,2003,115.0,99.0,home_team,Los Angeles Lakers,115.0
3029,2003,93.0,85.0,home_team,Milwaukee Bucks,93.0
3030,2003,115.0,109.0,home_team,Minnesota Timberwolves,115.0
3031,2003,99.0,101.0,home_team,New Orleans Hornets,99.0
3032,2003,97.0,101.0,home_team,Orlando Magic,97.0
3033,2003,112.0,114.0,home_team,Philadelphia 76ers,112.0
3034,2003,96.0,90.0,home_team,Phoenix Suns,96.0
3035,2003,88.0,90.0,home_team,Seattle SuperSonics,88.0
3036,2003,79.0,94.0,home_team,Toronto Raptors,79.0
3037,2003,92.0,76.0,home_team,Utah Jazz,92.0
3038,2003,99.0,104.0,home_team,Washington Wizards,99.0
3039,2003,87.0,80.0,home_team,Atlanta Hawks,87.0
3040,2003,87.0,89.0,home_team,Detroit Pistons,87.0
3041,2003,87.0,85.0,home_team,Houston Rockets,87.0
3042,2003,116.0,104.0,home_team,Indiana Pacers,116.0
3043,2003,84.0,89.0,home_team,New York Knicks,84.0
3044,2003,90.0,96.0,home_team,Los Angeles Clippers,90.0
3045,2003,106.0,81.0,home_team,Los Angeles Lakers,106.0
3046,2003,105.0,107.0,home_team,Philadelphia 76ers,105.0
3047,2003,107.0,99.0,home_team,Phoenix Suns,107.0
3048,2003,106.0,98.0,home_team,Sacramento Kings,106.0
3049,2003,81.0,80.0,home_team,San Antonio Spurs,81.0
3050,2003,79.0,87.0,home_team,Seattle SuperSonics,79.0
3051,2003,105.0,91.0,home_team,Toronto Raptors,105.0
3052,2003,101.0,94.0,home_team,Chicago Bulls,101.0
3053,2003,108.0,110.0,home_team,Golden State Warriors,108.0
3054,2003,101.0,92.0,home_team,Houston Rockets,101.0
3055,2003,89.0,75.0,home_team,Minnesota Timberwolves,89.0
3056,2003,86.0,101.0,home_team,Orlando Magic,86.0
3057,2003,118.0,94.0,home_team,Portland Trail Blazers,118.0
3058,2003,88.0,85.0,home_team,Miami Heat,88.0
3059,2003,97.0,88.0,home_team,Milwaukee Bucks,97.0
3060,2003,98.0,86.0,home_team,New York Knicks,98.0
3061,2003,108.0,100.0,home_team,San Antonio Spurs,108.0
3062,2003,75.0,84.0,home_team,Washington Wizards,75.0
3063,2003,86.0,66.0,home_team,Boston Celtics,86.0
3064,2003,81.0,92.0,home_team,Denver Nuggets,81.0
3065,2003,108.0,80.0,home_team,Golden State Warriors,108.0
3066,2003,102.0,96.0,home_team,Houston Rockets,102.0
3067,2003,104.0,81.0,home_team,Indiana Pacers,104.0
3068,2003,64.0,95.0,home_team,Los Angeles Clippers,64.0
3069,2003,82.0,90.0,home_team,New Orleans Hornets,82.0
3070,2003,108.0,107.0,home_team,Philadelphia 76ers,108.0
3071,2003,100.0,92.0,home_team,Portland Trail Blazers,100.0
3072,2003,123.0,94.0,home_team,Sacramento Kings,123.0
3073,2003,87.0,99.0,home_team,Toronto Raptors,87.0
3074,2003,92.0,85.0,home_team,Utah Jazz,92.0
3075,2003,108.0,93.0,home_team,Washington Wizards,108.0
3076,2003,98.0,93.0,home_team,Boston Celtics,98.0
3077,2003,97.0,80.0,home_team,Denver Nuggets,97.0
3078,2003,99.0,82.0,home_team,Detroit Pistons,99.0
3079,2003,107.0,98.0,home_team,Golden State Warriors,107.0
3080,2003,108.0,104.0,home_team,Houston Rockets,108.0
3081,2003,88.0,77.0,home_team,New Jersey Nets,88.0
3082,2003,90.0,83.0,home_team,New Orleans Hornets,90.0
3083,2003,95.0,99.0,home_team,Philadelphia 76ers,95.0
3084,2003,111.0,106.0,home_team,Phoenix Suns,111.0
3085,2003,106.0,93.0,home_team,San Antonio Spurs,106.0
3086,2003,103.0,97.0,home_team,Seattle SuperSonics,103.0
3087,2003,92.0,95.0,home_team,Atlanta Hawks,92.0
3088,2003,88.0,86.0,home_team,Indiana Pacers,88.0
3089,2003,112.0,107.0,home_team,Los Angeles Clippers,112.0
3090,2003,102.0,101.0,home_team,Miami Heat,102.0
3091,2003,95.0,97.0,home_team,Milwaukee Bucks,95.0
3092,2003,98.0,104.0,home_team,Portland Trail Blazers,98.0
3093,2003,95.0,78.0,home_team,Utah Jazz,95.0
3094,2003,80.0,88.0,home_team,Washington Wizards,80.0
3095,2003,85.0,81.0,home_team,Seattle SuperSonics,85.0
3096,2003,93.0,101.0,home_team,Toronto Raptors,93.0
3097,2003,102.0,115.0,home_team,Atlanta Hawks,102.0
3098,2003,88.0,78.0,home_team,Detroit Pistons,88.0
3099,2003,80.0,102.0,home_team,Golden State Warriors,80.0
3100,2003,96.0,92.0,home_team,Los Angeles Lakers,96.0
3101,2003,87.0,99.0,home_team,Memphis Grizzlies,87.0
3102,2003,89.0,81.0,home_team,Minnesota Timberwolves,89.0
3103,2003,114.0,102.0,home_team,New Orleans Hornets,114.0
3104,2003,72.0,65.0,home_team,New York Knicks,72.0
3105,2003,99.0,100.0,home_team,Philadelphia 76ers,99.0
3106,2003,87.0,82.0,home_team,San Antonio Spurs,87.0
3107,2003,106.0,103.0,home_team,Utah Jazz,106.0
3108,2003,89.0,74.0,home_team,Washington Wizards,89.0
3109,2003,94.0,103.0,home_team,Cleveland Cavaliers,94.0
3110,2003,107.0,86.0,home_team,Dallas Mavericks,107.0
3111,2003,109.0,102.0,home_team,Sacramento Kings,109.0
3112,2003,110.0,112.0,home_team,Atlanta Hawks,110.0
3113,2003,97.0,106.0,home_team,Boston Celtics,97.0
3114,2003,83.0,92.0,home_team,Detroit Pistons,83.0
3115,2003,101.0,98.0,home_team,Indiana Pacers,101.0
3116,2003,110.0,114.0,home_team,Los Angeles Lakers,110.0
3117,2003,92.0,85.0,home_team,Miami Heat,92.0
3118,2003,96.0,91.0,home_team,Minnesota Timberwolves,96.0
3119,2003,103.0,94.0,home_team,New Orleans Hornets,103.0
3120,2003,97.0,88.0,home_team,New York Knicks,97.0
3121,2003,94.0,91.0,home_team,Orlando Magic,94.0
3122,2003,93.0,98.0,home_team,San Antonio Spurs,93.0
3123,2003,89.0,96.0,home_team,Utah Jazz,89.0
3124,2003,105.0,97.0,home_team,Golden State Warriors,105.0
3125,2003,98.0,104.0,home_team,Memphis Grizzlies,98.0
3126,2003,94.0,107.0,home_team,Philadelphia 76ers,94.0
3127,2003,115.0,104.0,home_team,Atlanta Hawks,115.0
3128,2003,77.0,58.0,home_team,Boston Celtics,77.0
3129,2003,104.0,97.0,home_team,Chicago Bulls,104.0
3130,2003,74.0,98.0,home_team,Houston Rockets,74.0
3131,2003,93.0,80.0,home_team,Indiana Pacers,93.0
3132,2003,83.0,89.0,home_team,Los Angeles Lakers,83.0
3133,2003,88.0,85.0,home_team,Minnesota Timberwolves,88.0
3134,2003,96.0,97.0,home_team,New Orleans Hornets,96.0
3135,2003,90.0,101.0,home_team,New York Knicks,90.0
3136,2003,107.0,110.0,home_team,Orlando Magic,107.0
3137,2003,90.0,91.0,home_team,Utah Jazz,90.0
3138,2003,101.0,102.0,home_team,Cleveland Cavaliers,101.0
3139,2003,108.0,95.0,home_team,Golden State Warriors,108.0
3140,2003,83.0,95.0,home_team,Memphis Grizzlies,83.0
3141,2003,91.0,97.0,home_team,Miami Heat,91.0
3142,2003,88.0,75.0,home_team,Milwaukee Bucks,88.0
3143,2003,108.0,76.0,home_team,San Antonio Spurs,108.0
3144,2003,89.0,97.0,home_team,Washington Wizards,89.0
3145,2003,91.0,83.0,home_team,Boston Celtics,91.0
3146,2003,100.0,98.0,home_team,Chicago Bulls,100.0
3147,2003,93.0,100.0,home_team,Dallas Mavericks,93.0
3148,2003,108.0,101.0,home_team,Indiana Pacers,108.0
3149,2003,106.0,98.0,home_team,New York Knicks,106.0
3150,2003,101.0,97.0,home_team,Toronto Raptors,101.0
3151,2003,104.0,100.0,home_team,Cleveland Cavaliers,104.0
3152,2003,66.0,92.0,home_team,Denver Nuggets,66.0
3153,2003,95.0,100.0,home_team,Memphis Grizzlies,95.0
3154,2003,95.0,102.0,home_team,Miami Heat,95.0
3155,2003,106.0,95.0,home_team,Minnesota Timberwolves,106.0
3156,2003,93.0,108.0,home_team,New Orleans Hornets,93.0
3157,2003,98.0,93.0,home_team,Washington Wizards,98.0
3158,2003,86.0,83.0,home_team,Detroit Pistons,86.0
3159,2003,81.0,108.0,home_team,Milwaukee Bucks,81.0
3160,2003,103.0,98.0,home_team,New York Knicks,103.0
3161,2003,98.0,92.0,home_team,Portland Trail Blazers,98.0
3162,2003,92.0,102.0,home_team,Sacramento Kings,92.0
3163,2003,91.0,88.0,home_team,Seattle SuperSonics,91.0
3164,2003,81.0,104.0,home_team,Houston Rockets,81.0
3165,2003,97.0,106.0,home_team,Indiana Pacers,97.0
3166,2003,77.0,75.0,home_team,Los Angeles Clippers,77.0
3167,2003,82.0,80.0,home_team,Miami Heat,82.0
3168,2003,86.0,78.0,home_team,New Jersey Nets,86.0
3169,2003,104.0,83.0,home_team,New Orleans Hornets,104.0
3170,2003,113.0,108.0,home_team,Orlando Magic,113.0
3171,2003,83.0,97.0,home_team,Philadelphia 76ers,83.0
3172,2003,90.0,99.0,home_team,Phoenix Suns,90.0
3173,2003,95.0,71.0,home_team,Utah Jazz,95.0
3174,2003,112.0,109.0,home_team,Dallas Mavericks,112.0
3175,2003,97.0,90.0,home_team,Milwaukee Bucks,97.0
3176,2003,77.0,95.0,home_team,Seattle SuperSonics,77.0
3177,2003,96.0,91.0,home_team,Atlanta Hawks,96.0
3178,2003,66.0,118.0,home_team,Boston Celtics,66.0
3179,2003,121.0,101.0,home_team,Houston Rockets,121.0
3180,2003,92.0,98.0,home_team,Los Angeles Clippers,92.0
3181,2003,102.0,108.0,home_team,Memphis Grizzlies,102.0
3182,2003,89.0,72.0,home_team,New Jersey Nets,89.0
3183,2003,108.0,109.0,home_team,Orlando Magic,108.0
3184,2003,104.0,99.0,home_team,Philadelphia 76ers,104.0
3185,2003,107.0,94.0,home_team,Portland Trail Blazers,107.0
3186,2003,113.0,124.0,home_team,Sacramento Kings,113.0
3187,2003,102.0,90.0,home_team,Toronto Raptors,102.0
3188,2003,102.0,94.0,home_team,Utah Jazz,102.0
3189,2003,122.0,100.0,home_team,Dallas Mavericks,122.0
3190,2003,106.0,84.0,home_team,Detroit Pistons,106.0
3191,2003,109.0,100.0,home_team,Indiana Pacers,109.0
3192,2003,99.0,87.0,home_team,Los Angeles Lakers,99.0
3193,2003,65.0,67.0,home_team,Miami Heat,65.0
3194,2003,107.0,100.0,home_team,Milwaukee Bucks,107.0
3195,2003,116.0,107.0,home_team,Phoenix Suns,116.0
3196,2003,90.0,77.0,home_team,Seattle SuperSonics,90.0
3197,2003,109.0,104.0,home_team,Washington Wizards,109.0
3198,2003,97.0,89.0,home_team,Atlanta Hawks,97.0
3199,2003,95.0,114.0,home_team,Cleveland Cavaliers,95.0
3200,2003,93.0,78.0,home_team,Denver Nuggets,93.0
3201,2003,105.0,89.0,home_team,Houston Rockets,105.0
3202,2003,99.0,91.0,home_team,Minnesota Timberwolves,99.0
3203,2003,100.0,86.0,home_team,Toronto Raptors,100.0
3204,2003,101.0,91.0,home_team,Golden State Warriors,101.0
3205,2003,99.0,79.0,home_team,Miami Heat,99.0
3206,2003,109.0,108.0,home_team,New Jersey Nets,109.0
3207,2003,103.0,96.0,home_team,New Orleans Hornets,103.0
3208,2003,115.0,111.0,home_team,Phoenix Suns,115.0
3209,2003,90.0,92.0,home_team,Utah Jazz,90.0
3210,2003,109.0,110.0,home_team,Dallas Mavericks,109.0
3211,2003,102.0,100.0,home_team,Denver Nuggets,102.0
3212,2003,94.0,97.0,home_team,Indiana Pacers,94.0
3213,2003,95.0,98.0,home_team,Milwaukee Bucks,95.0
3214,2003,103.0,89.0,home_team,Minnesota Timberwolves,103.0
3215,2003,105.0,92.0,home_team,New York Knicks,105.0
3216,2003,89.0,96.0,home_team,Orlando Magic,89.0
3217,2003,93.0,84.0,home_team,Washington Wizards,93.0
3218,2003,114.0,74.0,home_team,Boston Celtics,114.0
3219,2003,105.0,102.0,home_team,Cleveland Cavaliers,105.0
3220,2003,89.0,80.0,home_team,Detroit Pistons,89.0
3221,2003,99.0,103.0,home_team,Golden State Warriors,99.0
3222,2003,87.0,101.0,home_team,Miami Heat,87.0
3223,2003,108.0,84.0,home_team,New Orleans Hornets,108.0
3224,2003,85.0,111.0,home_team,Philadelphia 76ers,85.0
3225,2003,105.0,84.0,home_team,Utah Jazz,105.0
3226,2003,74.0,83.0,home_team,Denver Nuggets,74.0
3227,2003,97.0,91.0,home_team,Milwaukee Bucks,97.0
3228,2003,109.0,114.0,home_team,New York Knicks,109.0
3229,2003,113.0,116.0,home_team,Atlanta Hawks,113.0
3230,2003,79.0,89.0,home_team,Chicago Bulls,79.0
3231,2003,101.0,103.0,home_team,Houston Rockets,101.0
3232,2003,107.0,96.0,home_team,Indiana Pacers,107.0
3233,2003,121.0,93.0,home_team,Los Angeles Lakers,121.0
3234,2003,69.0,78.0,home_team,Miami Heat,69.0
3235,2003,100.0,98.0,home_team,Minnesota Timberwolves,100.0
3236,2003,92.0,83.0,home_team,Orlando Magic,92.0
3237,2003,106.0,107.0,home_team,Phoenix Suns,106.0
3238,2003,111.0,116.0,home_team,Portland Trail Blazers,111.0
3239,2003,99.0,80.0,home_team,Sacramento Kings,99.0
3240,2003,76.0,82.0,home_team,Seattle SuperSonics,76.0
3241,2003,91.0,102.0,home_team,Cleveland Cavaliers,91.0
3242,2003,102.0,113.0,home_team,Denver Nuggets,102.0
3243,2003,104.0,108.0,home_team,Los Angeles Clippers,104.0
3244,2003,97.0,90.0,home_team,Memphis Grizzlies,97.0
3245,2003,120.0,114.0,home_team,Milwaukee Bucks,120.0
3246,2003,72.0,83.0,home_team,New Orleans Hornets,72.0
3247,2003,107.0,113.0,home_team,New York Knicks,107.0
3248,2003,119.0,111.0,home_team,Philadelphia 76ers,119.0
3249,2003,97.0,96.0,home_team,Toronto Raptors,97.0
3250,2003,76.0,106.0,home_team,Utah Jazz,76.0
3251,2003,98.0,88.0,home_team,Detroit Pistons,98.0
3252,2003,92.0,100.0,home_team,Portland Trail Blazers,92.0
3253,2003,82.0,94.0,home_team,Houston Rockets,82.0
3254,2003,98.0,97.0,home_team,Indiana Pacers,98.0
3255,2003,95.0,103.0,home_team,Los Angeles Lakers,95.0
3256,2003,103.0,110.0,home_team,Memphis Grizzlies,103.0
3257,2003,96.0,86.0,home_team,Milwaukee Bucks,96.0
3258,2003,114.0,93.0,home_team,Minnesota Timberwolves,114.0
3259,2003,90.0,72.0,home_team,New Jersey Nets,90.0
3260,2003,99.0,98.0,home_team,Philadelphia 76ers,99.0
3261,2003,115.0,116.0,home_team,Phoenix Suns,115.0
3262,2003,110.0,81.0,home_team,Sacramento Kings,110.0
3263,2003,114.0,118.0,home_team,Toronto Raptors,114.0
3264,2003,109.0,77.0,home_team,Utah Jazz,109.0
3265,2003,88.0,69.0,home_team,Chicago Bulls,88.0
3266,2003,98.0,92.0,home_team,Dallas Mavericks,98.0
3267,2003,84.0,92.0,home_team,Los Angeles Clippers,84.0
3268,2003,101.0,96.0,home_team,Portland Trail Blazers,101.0
3269,2003,99.0,86.0,home_team,Atlanta Hawks,99.0
3270,2003,75.0,90.0,home_team,Cleveland Cavaliers,75.0
3271,2003,110.0,117.0,home_team,Los Angeles Lakers,110.0
3272,2003,95.0,101.0,home_team,Milwaukee Bucks,95.0
3273,2003,109.0,102.0,home_team,Minnesota Timberwolves,109.0
3274,2003,83.0,90.0,home_team,New Jersey Nets,83.0
3275,2003,100.0,92.0,home_team,New Orleans Hornets,100.0
3276,2003,102.0,92.0,home_team,Phoenix Suns,102.0
3277,2003,101.0,104.0,home_team,Sacramento Kings,101.0
3278,2003,99.0,97.0,home_team,Toronto Raptors,99.0
3279,2003,93.0,62.0,home_team,Detroit Pistons,93.0
3280,2003,99.0,91.0,home_team,Portland Trail Blazers,99.0
3281,2003,109.0,97.0,home_team,Utah Jazz,109.0
3282,2003,101.0,107.0,home_team,Cleveland Cavaliers,101.0
3283,2003,105.0,79.0,home_team,Dallas Mavericks,105.0
3284,2003,117.0,125.0,home_team,Golden State Warriors,117.0
3285,2003,106.0,99.0,home_team,Los Angeles Lakers,106.0
3286,2003,108.0,103.0,home_team,Memphis Grizzlies,108.0
3287,2003,84.0,79.0,home_team,New Jersey Nets,84.0
3288,2003,99.0,94.0,home_team,Orlando Magic,99.0
3289,2003,102.0,93.0,home_team,Sacramento Kings,102.0
3290,2003,101.0,76.0,home_team,San Antonio Spurs,101.0
3291,2003,82.0,110.0,home_team,Chicago Bulls,82.0
3292,2003,77.0,85.0,home_team,Denver Nuggets,77.0
3293,2003,110.0,104.0,home_team,Los Angeles Clippers,110.0
3294,2003,87.0,75.0,home_team,New Orleans Hornets,87.0
3295,2003,89.0,107.0,home_team,Phoenix Suns,89.0
3296,2003,125.0,98.0,home_team,Portland Trail Blazers,125.0
3297,2003,103.0,94.0,home_team,Seattle SuperSonics,103.0
3298,2003,84.0,89.0,home_team,Toronto Raptors,84.0
3299,2003,87.0,93.0,home_team,Utah Jazz,87.0
3300,2003,95.0,87.0,home_team,Dallas Mavericks,95.0
3301,2003,98.0,91.0,home_team,New Jersey Nets,98.0
3302,2003,105.0,83.0,home_team,Sacramento Kings,105.0
3303,2003,99.0,119.0,home_team,Cleveland Cavaliers,99.0
3304,2003,111.0,107.0,home_team,Golden State Warriors,111.0
3305,2003,85.0,100.0,home_team,Houston Rockets,85.0
3306,2003,92.0,84.0,home_team,Los Angeles Lakers,92.0
3307,2003,103.0,96.0,home_team,Minnesota Timberwolves,103.0
3308,2003,125.0,123.0,home_team,New Orleans Hornets,125.0
3309,2003,110.0,96.0,home_team,Orlando Magic,110.0
3310,2003,88.0,58.0,home_team,Seattle SuperSonics,88.0
3311,2003,92.0,89.0,home_team,Toronto Raptors,92.0
3312,2003,89.0,86.0,home_team,Washington Wizards,89.0
3313,2003,91.0,93.0,home_team,Detroit Pistons,91.0
3314,2003,93.0,82.0,home_team,Houston Rockets,93.0
3315,2003,87.0,89.0,home_team,Los Angeles Clippers,87.0
3316,2003,100.0,90.0,home_team,Miami Heat,100.0
3317,2003,90.0,93.0,home_team,Portland Trail Blazers,90.0
3318,2003,105.0,96.0,home_team,San Antonio Spurs,105.0
3319,2003,99.0,89.0,home_team,Utah Jazz,99.0
3320,2003,115.0,93.0,home_team,Golden State Warriors,115.0
3321,2003,106.0,101.0,home_team,Los Angeles Lakers,106.0
3322,2003,99.0,97.0,home_team,Minnesota Timberwolves,99.0
3323,2003,105.0,113.0,home_team,New Jersey Nets,105.0
3324,2003,116.0,103.0,home_team,Philadelphia 76ers,116.0
3325,2003,99.0,92.0,home_team,Sacramento Kings,99.0
3326,2003,101.0,106.0,home_team,Washington Wizards,101.0
3327,2003,95.0,101.0,home_team,Boston Celtics,95.0
3328,2003,90.0,87.0,home_team,Chicago Bulls,90.0
3329,2003,89.0,94.0,home_team,Denver Nuggets,89.0
3330,2003,103.0,92.0,home_team,Memphis Grizzlies,103.0
3331,2003,114.0,117.0,home_team,Milwaukee Bucks,114.0
3332,2003,86.0,79.0,home_team,Seattle SuperSonics,86.0
3333,2003,93.0,90.0,home_team,Cleveland Cavaliers,93.0
3334,2003,78.0,83.0,home_team,Indiana Pacers,78.0
3335,2003,109.0,98.0,home_team,Los Angeles Lakers,109.0
3336,2003,102.0,95.0,home_team,New York Knicks,102.0
3337,2003,98.0,93.0,home_team,Orlando Magic,98.0
3338,2003,89.0,86.0,home_team,Portland Trail Blazers,89.0
3339,2003,81.0,75.0,home_team,Sacramento Kings,81.0
3340,2003,84.0,69.0,home_team,San Antonio Spurs,84.0
3341,2003,71.0,69.0,home_team,Boston Celtics,71.0
3342,2003,103.0,95.0,home_team,Chicago Bulls,103.0
3343,2003,84.0,94.0,home_team,Denver Nuggets,84.0
3344,2003,94.0,108.0,home_team,Los Angeles Clippers,94.0
3345,2003,112.0,118.0,home_team,Milwaukee Bucks,112.0
3346,2003,92.0,85.0,home_team,Minnesota Timberwolves,92.0
3347,2003,105.0,76.0,home_team,New Jersey Nets,105.0
3348,2003,91.0,82.0,home_team,New Orleans Hornets,91.0
3349,2003,111.0,107.0,home_team,Philadelphia 76ers,111.0
3350,2003,93.0,76.0,home_team,Seattle SuperSonics,93.0
3351,2003,124.0,126.0,home_team,Dallas Mavericks,124.0
3352,2003,95.0,85.0,home_team,Los Angeles Lakers,95.0
3353,2003,100.0,98.0,home_team,Washington Wizards,100.0
3354,2003,90.0,85.0,home_team,Boston Celtics,90.0
3355,2003,88.0,110.0,home_team,Chicago Bulls,88.0
3356,2003,88.0,94.0,home_team,Denver Nuggets,88.0
3357,2003,107.0,98.0,home_team,Indiana Pacers,107.0
3358,2003,126.0,116.0,home_team,Memphis Grizzlies,126.0
3359,2003,118.0,95.0,home_team,Minnesota Timberwolves,118.0
3360,2003,118.0,110.0,home_team,New York Knicks,118.0
3361,2003,104.0,83.0,home_team,Philadelphia 76ers,104.0
3362,2003,109.0,103.0,home_team,Portland Trail Blazers,109.0
3363,2003,107.0,90.0,home_team,Seattle SuperSonics,107.0
3364,2003,114.0,87.0,home_team,Dallas Mavericks,114.0
3365,2003,92.0,90.0,home_team,Golden State Warriors,92.0
3366,2003,101.0,109.0,home_team,Los Angeles Clippers,101.0
3367,2003,92.0,97.0,home_team,Phoenix Suns,92.0
3368,2003,108.0,100.0,home_team,San Antonio Spurs,108.0
3369,2003,101.0,93.0,home_team,Washington Wizards,101.0
3370,2003,76.0,102.0,home_team,Cleveland Cavaliers,76.0
3371,2003,94.0,100.0,home_team,Denver Nuggets,94.0
3372,2003,88.0,97.0,home_team,Houston Rockets,88.0
3373,2003,93.0,83.0,home_team,Miami Heat,93.0
3374,2003,120.0,93.0,home_team,Milwaukee Bucks,120.0
3375,2003,99.0,90.0,home_team,Minnesota Timberwolves,99.0
3376,2003,90.0,91.0,home_team,New Jersey Nets,90.0
3377,2003,103.0,86.0,home_team,Portland Trail Blazers,103.0
3378,2003,104.0,92.0,home_team,Toronto Raptors,104.0
3379,2003,89.0,104.0,home_team,Chicago Bulls,89.0
3380,2003,108.0,111.0,home_team,Los Angeles Clippers,108.0
3381,2003,110.0,111.0,home_team,Memphis Grizzlies,110.0
3382,2003,107.0,99.0,home_team,Sacramento Kings,107.0
3383,2003,92.0,86.0,home_team,Atlanta Hawks,92.0
3384,2003,88.0,79.0,home_team,Dallas Mavericks,88.0
3385,2003,96.0,83.0,home_team,Detroit Pistons,96.0
3386,2003,107.0,100.0,home_team,Golden State Warriors,107.0
3387,2003,91.0,100.0,home_team,Miami Heat,91.0
3388,2003,89.0,80.0,home_team,New York Knicks,89.0
3389,2003,97.0,104.0,home_team,San Antonio Spurs,97.0
3390,2003,92.0,83.0,home_team,Seattle SuperSonics,92.0
3391,2003,86.0,89.0,home_team,Washington Wizards,86.0
3392,2003,97.0,95.0,home_team,Boston Celtics,97.0
3393,2003,105.0,111.0,home_team,Cleveland Cavaliers,105.0
3394,2003,97.0,95.0,home_team,Los Angeles Lakers,97.0
3395,2003,96.0,86.0,home_team,Memphis Grizzlies,96.0
3396,2003,111.0,99.0,home_team,Orlando Magic,111.0
3397,2003,98.0,92.0,home_team,Phoenix Suns,98.0
3398,2003,96.0,95.0,home_team,Sacramento Kings,96.0
3399,2003,95.0,97.0,home_team,Toronto Raptors,95.0
3400,2003,94.0,83.0,home_team,Utah Jazz,94.0
3401,2003,99.0,80.0,home_team,Washington Wizards,99.0
3402,2003,119.0,105.0,home_team,Chicago Bulls,119.0
3403,2003,60.0,88.0,home_team,Portland Trail Blazers,60.0
3404,2003,92.0,78.0,home_team,San Antonio Spurs,92.0
