Tm,year,3P%,3P%_Opp,3PA,3PA_Opp,3PM,3PM_Opp,A/TO,AFG%,Assists,Assists_Opp,Blocks,Blocks_Opp,Def_Reb,Def_Reb_Opp,Diff,FG%,FG%.1_Opp,FG%_Opp,FGA,FGA_Opp,FGM,FGM_Opp,FT%,FT%_Opp,FTA,FTA_Opp,FTM,FTM_Opp,Off_Reb,Off_Reb_Opp,PPS,PPS_Opp,PTS,PTS_Opp,Reb_Pct_Def,Reb_Pct_Off,Reb_Pct_Tot,Steals,Steals_Opp,Tech,Tot_Reb,Tot_Reb_Opp,Turnovers,Turnovers_Opp
Atlanta,2000,0.317,0.367,814.0,1015.0,258.0,373.0,1.22,0.46,1548.0,1886.0,461.0,404.0,2570.0,2474.0,190.0,0.441,0.481,0.455,6807.0,7060.0,3000.0,3211.0,0.743,0.769,1987.0,1796.0,1477.0,1381.0,1146.0,1052.0,1.14,1.16,7735.0,8176.0,0.71,0.317,0.513,500.0,655.0,54.0,3716.0,3526.0,1266.0,1001.0
Atlanta,2001,0.357,0.367,933.0,1080.0,333.0,396.0,1.14,0.456,1559.0,1737.0,387.0,513.0,2490.0,2534.0,-45.0,0.431,0.472,0.442,6668.0,6609.0,2876.0,2922.0,0.759,0.765,1811.0,2153.0,1374.0,1646.0,1028.0,1029.0,1.12,1.19,7459.0,7886.0,0.708,0.289,0.497,634.0,698.0,63.0,3518.0,3563.0,1368.0,1212.0
Atlanta,2002,0.354,0.355,1194.0,1329.0,423.0,472.0,1.3,0.471,1656.0,1856.0,350.0,509.0,2445.0,2523.0,-127.0,0.439,0.495,0.459,6610.0,6675.0,2901.0,3065.0,0.765,0.744,1942.0,1957.0,1486.0,1456.0,955.0,1004.0,1.17,1.21,7711.0,8058.0,0.709,0.275,0.491,667.0,705.0,57.0,3400.0,3527.0,1275.0,1239.0
Atlanta,2003,0.352,0.359,1141.0,1243.0,402.0,446.0,1.23,0.476,1679.0,1771.0,473.0,409.0,2558.0,2420.0,2.0,0.444,0.469,0.436,6434.0,6908.0,2859.0,3015.0,0.793,0.76,2011.0,2013.0,1594.0,1530.0,937.0,1073.0,1.2,1.16,7714.0,8006.0,0.704,0.279,0.5,611.0,738.0,60.0,3495.0,3493.0,1367.0,1068.0
Atlanta,2004,0.335,0.358,1249.0,1345.0,419.0,482.0,1.22,0.465,1648.0,1803.0,408.0,416.0,2507.0,2485.0,-30.0,0.433,0.476,0.44,6529.0,6740.0,2829.0,2968.0,0.776,0.76,1976.0,2072.0,1534.0,1574.0,996.0,1048.0,1.17,1.19,7611.0,7992.0,0.705,0.286,0.498,627.0,731.0,67.0,3503.0,3533.0,1350.0,1151.0
Atlanta,2005,0.312,0.379,973.0,1232.0,304.0,467.0,1.22,0.464,1614.0,1803.0,344.0,484.0,2335.0,2483.0,50.0,0.441,0.513,0.476,6672.0,6389.0,2942.0,3044.0,0.711,0.77,1994.0,2396.0,1417.0,1846.0,1100.0,902.0,1.14,1.31,7605.0,8401.0,0.721,0.307,0.504,629.0,716.0,67.0,3435.0,3385.0,1319.0,1210.0
Atlanta,2006,0.367,0.368,1154.0,1205.0,424.0,444.0,1.27,0.486,1625.0,1689.0,394.0,422.0,2232.0,2335.0,-15.0,0.454,0.513,0.478,6496.0,6433.0,2946.0,3075.0,0.75,0.745,2207.0,2372.0,1656.0,1768.0,1069.0,981.0,1.23,1.3,7972.0,8362.0,0.695,0.314,0.499,587.0,597.0,59.0,3301.0,3316.0,1284.0,1227.0
Atlanta,2007,0.329,0.376,1038.0,1236.0,341.0,465.0,1.2,0.471,1573.0,1732.0,446.0,421.0,2312.0,2370.0,-30.0,0.444,0.503,0.466,6372.0,6335.0,2831.0,2953.0,0.761,0.734,2203.0,2315.0,1677.0,1699.0,976.0,948.0,1.21,1.27,7680.0,8070.0,0.709,0.292,0.498,609.0,597.0,47.0,3288.0,3318.0,1306.0,1247.0
Atlanta,2008,0.356,0.362,1078.0,1413.0,384.0,512.0,1.48,0.483,1804.0,1825.0,448.0,421.0,2454.0,2386.0,100.0,0.454,0.501,0.463,6552.0,6733.0,2975.0,3115.0,0.772,0.752,2227.0,1943.0,1720.0,1461.0,1008.0,968.0,1.23,1.22,8054.0,8203.0,0.717,0.297,0.508,600.0,615.0,36.0,3462.0,3354.0,1223.0,1123.0
Atlanta,2009,0.366,0.353,1633.0,1496.0,597.0,528.0,1.58,0.504,1657.0,1705.0,376.0,354.0,2412.0,2481.0,-154.0,0.458,0.494,0.454,6451.0,6609.0,2956.0,3002.0,0.737,0.769,2085.0,1800.0,1537.0,1385.0,870.0,955.0,1.25,1.2,8046.0,7917.0,0.716,0.26,0.489,603.0,530.0,58.0,3282.0,3436.0,1048.0,1121.0
Atlanta,2010,0.36,0.345,1455.0,1392.0,524.0,480.0,1.83,0.506,1789.0,1719.0,413.0,359.0,2451.0,2471.0,-155.0,0.468,0.496,0.46,6801.0,6623.0,3181.0,3048.0,0.759,0.745,1914.0,1852.0,1452.0,1380.0,969.0,922.0,1.23,1.2,8338.0,7956.0,0.727,0.282,0.502,592.0,506.0,43.0,3420.0,3393.0,980.0,1135.0
Atlanta,2011,0.352,0.338,1427.0,1358.0,502.0,459.0,1.61,0.501,1802.0,1751.0,341.0,348.0,2460.0,2488.0,-105.0,0.462,0.495,0.46,6429.0,6537.0,2971.0,3009.0,0.779,0.774,1728.0,1782.0,1346.0,1380.0,762.0,839.0,1.21,1.2,7790.0,7857.0,0.746,0.234,0.492,497.0,548.0,55.0,3222.0,3327.0,1118.0,1026.0
Atlanta,2012,0.37,0.344,1330.0,1137.0,492.0,391.0,1.61,0.5,1481.0,1354.0,303.0,313.0,2066.0,2079.0,-78.0,0.454,0.48,0.444,5348.0,5366.0,2429.0,2380.0,0.74,0.753,1385.0,1324.0,1025.0,997.0,652.0,712.0,1.19,1.15,6375.0,6148.0,0.744,0.239,0.493,536.0,494.0,38.0,2718.0,2791.0,921.0,999.0
Atlanta,2013,0.371,0.379,1901.0,1635.0,706.0,620.0,1.72,0.517,2007.0,1825.0,369.0,350.0,2593.0,2659.0,-236.0,0.464,0.496,0.45,6644.0,6823.0,3084.0,3073.0,0.715,0.763,1619.0,1617.0,1158.0,1233.0,758.0,928.0,1.21,1.17,8032.0,7999.0,0.736,0.222,0.483,664.0,689.0,43.0,3351.0,3587.0,1169.0,1194.0
Atlanta,2014,0.363,0.365,2116.0,1793.0,768.0,654.0,1.72,0.515,2041.0,1901.0,326.0,354.0,2565.0,2688.0,-292.0,0.458,0.51,0.462,6688.0,6843.0,3061.0,3163.0,0.781,0.748,1782.0,1793.0,1392.0,1341.0,713.0,882.0,1.24,1.22,8282.0,8321.0,0.744,0.21,0.479,680.0,672.0,37.0,3278.0,3570.0,1189.0,1193.0
Atlanta,2015,0.38,0.341,2152.0,2112.0,818.0,720.0,1.91,0.527,2111.0,1931.0,380.0,404.0,2611.0,2631.0,-253.0,0.466,0.492,0.439,6699.0,6815.0,3121.0,2991.0,0.778,0.764,1735.0,1651.0,1349.0,1262.0,715.0,948.0,1.26,1.17,8409.0,7964.0,0.734,0.214,0.482,744.0,604.0,38.0,3326.0,3579.0,1103.0,1263.0
Atlanta,2016,0.35,0.338,2326.0,2008.0,815.0,679.0,1.76,0.516,2100.0,1808.0,486.0,411.0,2772.0,2869.0,-362.0,0.458,0.48,0.432,6923.0,7058.0,3168.0,3046.0,0.783,0.755,1638.0,1810.0,1282.0,1366.0,679.0,944.0,1.22,1.15,8433.0,8137.0,0.746,0.191,0.475,747.0,706.0,38.0,3451.0,3813.0,1191.0,1267.0
Boston,2000,0.331,0.361,1260.0,995.0,417.0,359.0,1.38,0.474,1741.0,1798.0,286.0,473.0,2420.0,2534.0,-136.0,0.444,0.498,0.47,6880.0,6304.0,3054.0,2960.0,0.745,0.753,2175.0,2563.0,1621.0,1929.0,1108.0,857.0,1.18,1.3,8146.0,8208.0,0.738,0.304,0.51,795.0,638.0,80.0,3528.0,3391.0,1259.0,1395.0
Boston,2001,0.363,0.368,1633.0,1170.0,592.0,430.0,1.33,0.473,1708.0,1885.0,336.0,440.0,2367.0,2650.0,-274.0,0.428,0.493,0.459,6485.0,6392.0,2773.0,2935.0,0.74,0.75,2190.0,2178.0,1621.0,1634.0,897.0,888.0,1.2,1.24,7759.0,7934.0,0.727,0.253,0.48,769.0,650.0,72.0,3264.0,3538.0,1285.0,1402.0
Boston,2002,0.359,0.34,1946.0,1511.0,699.0,514.0,1.55,0.476,1722.0,1802.0,292.0,476.0,2570.0,2807.0,-300.0,0.424,0.464,0.425,6731.0,6579.0,2852.0,2797.0,0.764,0.771,1960.0,2091.0,1498.0,1612.0,891.0,954.0,1.17,1.17,7901.0,7720.0,0.729,0.241,0.479,793.0,623.0,112.0,3461.0,3761.0,1114.0,1335.0
Boston,2003,0.334,0.331,2155.0,1400.0,719.0,463.0,1.37,0.47,1575.0,1824.0,303.0,367.0,2471.0,2750.0,-367.0,0.415,0.471,0.435,6509.0,6450.0,2700.0,2804.0,0.742,0.749,1994.0,2084.0,1480.0,1560.0,849.0,937.0,1.17,1.18,7599.0,7631.0,0.725,0.236,0.474,720.0,617.0,118.0,3320.0,3687.0,1147.0,1315.0
Boston,2004,0.346,0.362,1599.0,1534.0,553.0,555.0,1.26,0.486,1683.0,1882.0,331.0,408.0,2440.0,2524.0,-302.0,0.443,0.479,0.437,6415.0,6626.0,2843.0,2894.0,0.75,0.736,2095.0,2156.0,1572.0,1587.0,851.0,1069.0,1.22,1.2,7811.0,7930.0,0.695,0.252,0.478,770.0,719.0,84.0,3291.0,3593.0,1332.0,1406.0
Boston,2005,0.349,0.356,1252.0,1370.0,437.0,488.0,1.4,0.501,1810.0,1859.0,423.0,402.0,2438.0,2427.0,-119.0,0.468,0.481,0.444,6511.0,6664.0,3046.0,2960.0,0.764,0.753,2323.0,2423.0,1775.0,1825.0,909.0,1039.0,1.28,1.24,8304.0,8233.0,0.701,0.272,0.491,667.0,714.0,95.0,3347.0,3466.0,1297.0,1277.0
Boston,2006,0.362,0.353,1290.0,1265.0,467.0,446.0,1.26,0.504,1716.0,1763.0,422.0,404.0,2432.0,2369.0,-34.0,0.467,0.49,0.456,6322.0,6462.0,2951.0,2944.0,0.755,0.743,2204.0,2457.0,1664.0,1825.0,813.0,910.0,1.27,1.26,8033.0,8159.0,0.728,0.255,0.497,578.0,688.0,68.0,3245.0,3279.0,1359.0,1210.0
Boston,2007,0.367,0.354,1283.0,1212.0,471.0,429.0,1.21,0.479,1630.0,1811.0,382.0,449.0,2391.0,2476.0,-15.0,0.443,0.502,0.468,6454.0,6337.0,2858.0,2966.0,0.767,0.747,2178.0,2376.0,1670.0,1776.0,918.0,848.0,1.22,1.28,7857.0,8137.0,0.738,0.27,0.499,589.0,604.0,65.0,3309.0,3324.0,1350.0,1250.0
Boston,2008,0.381,0.316,1564.0,1535.0,596.0,485.0,1.47,0.522,1833.0,1539.0,379.0,389.0,2615.0,2290.0,-62.0,0.475,0.457,0.419,6286.0,6341.0,2986.0,2657.0,0.771,0.743,2176.0,2160.0,1677.0,1605.0,830.0,899.0,1.31,1.17,8245.0,7404.0,0.744,0.266,0.519,696.0,594.0,97.0,3445.0,3189.0,1246.0,1308.0
Boston,2009,0.397,0.349,1355.0,1452.0,538.0,507.0,1.45,0.528,1862.0,1553.0,387.0,389.0,2586.0,2249.0,85.0,0.486,0.47,0.431,6333.0,6418.0,3075.0,2763.0,0.765,0.771,2075.0,2110.0,1587.0,1626.0,869.0,834.0,1.31,1.19,8275.0,7659.0,0.756,0.279,0.528,621.0,585.0,117.0,3455.0,3083.0,1280.0,1195.0
Boston,2010,0.348,0.342,1433.0,1375.0,499.0,470.0,1.58,0.522,1930.0,1585.0,402.0,386.0,2449.0,2418.0,-121.0,0.483,0.487,0.451,6294.0,6390.0,3039.0,2880.0,0.746,0.746,2090.0,2152.0,1559.0,1606.0,716.0,868.0,1.29,1.23,8136.0,7836.0,0.738,0.228,0.491,701.0,578.0,107.0,3165.0,3286.0,1219.0,1283.0
Boston,2011,0.365,0.34,1119.0,1304.0,408.0,443.0,1.61,0.519,1921.0,1533.0,344.0,364.0,2542.0,2387.0,-68.0,0.486,0.469,0.434,6219.0,6371.0,3023.0,2768.0,0.77,0.756,1895.0,1975.0,1459.0,1494.0,639.0,862.0,1.27,1.17,7913.0,7473.0,0.747,0.211,0.495,676.0,574.0,112.0,3181.0,3249.0,1195.0,1262.0
Boston,2012,0.367,0.308,988.0,1117.0,363.0,344.0,1.59,0.496,1557.0,1233.0,362.0,304.0,2051.0,2070.0,-291.0,0.46,0.452,0.419,5086.0,5262.0,2341.0,2207.0,0.778,0.76,1308.0,1498.0,1017.0,1138.0,509.0,781.0,1.19,1.12,6062.0,5896.0,0.724,0.197,0.473,498.0,515.0,70.0,2560.0,2851.0,979.0,1035.0
Boston,2013,0.358,0.342,1390.0,1610.0,498.0,550.0,1.64,0.503,1843.0,1752.0,365.0,378.0,2533.0,2603.0,-341.0,0.465,0.482,0.441,6459.0,6639.0,3001.0,2926.0,0.776,0.74,1698.0,1937.0,1318.0,1434.0,654.0,925.0,1.21,1.18,7818.0,7836.0,0.733,0.201,0.475,667.0,634.0,61.0,3187.0,3528.0,1126.0,1168.0
Boston,2014,0.333,0.347,1729.0,1553.0,575.0,539.0,1.46,0.477,1726.0,1813.0,343.0,373.0,2505.0,2596.0,18.0,0.435,0.505,0.465,6883.0,6675.0,2996.0,3101.0,0.777,0.761,1706.0,1993.0,1325.0,1517.0,980.0,871.0,1.15,1.24,7892.0,8258.0,0.742,0.274,0.501,584.0,609.0,37.0,3485.0,3467.0,1182.0,1124.0
Boston,2015,0.327,0.336,2021.0,1804.0,660.0,607.0,1.85,0.489,2009.0,1798.0,294.0,431.0,2685.0,2772.0,-107.0,0.443,0.494,0.45,7211.0,6943.0,3193.0,3125.0,0.754,0.755,1678.0,1909.0,1266.0,1442.0,910.0,893.0,1.15,1.2,8312.0,8299.0,0.75,0.247,0.495,674.0,583.0,22.0,3595.0,3665.0,1088.0,1195.0
Boston,2016,0.335,0.336,2142.0,1911.0,717.0,643.0,1.79,0.488,1981.0,1715.0,348.0,450.0,2733.0,2838.0,-191.0,0.439,0.487,0.441,7318.0,6973.0,3216.0,3075.0,0.788,0.755,1929.0,2136.0,1520.0,1613.0,950.0,932.0,1.18,1.21,8669.0,8406.0,0.746,0.251,0.494,752.0,622.0,67.0,3683.0,3770.0,1104.0,1295.0
Brooklyn,2000,0.347,0.363,1374.0,1013.0,477.0,368.0,1.51,0.468,1688.0,1866.0,393.0,469.0,2315.0,2657.0,-431.0,0.433,0.491,0.464,6881.0,6741.0,2979.0,3125.0,0.784,0.747,2041.0,2012.0,1601.0,1503.0,1040.0,1129.0,1.17,1.2,8036.0,8121.0,0.672,0.281,0.47,720.0,568.0,32.0,3355.0,3786.0,1119.0,1366.0
Brooklyn,2001,0.333,0.36,1084.0,1189.0,361.0,428.0,1.33,0.452,1603.0,1840.0,407.0,522.0,2337.0,2622.0,-377.0,0.425,0.488,0.455,6550.0,6452.0,2781.0,2937.0,0.759,0.746,2146.0,2231.0,1629.0,1664.0,909.0,1001.0,1.15,1.23,7552.0,7966.0,0.7,0.257,0.473,649.0,619.0,48.0,3246.0,3623.0,1208.0,1304.0
Brooklyn,2002,0.338,0.348,1194.0,1175.0,403.0,409.0,1.67,0.476,1990.0,1563.0,490.0,439.0,2515.0,2517.0,-128.0,0.446,0.459,0.429,6816.0,6668.0,3042.0,2858.0,0.735,0.753,1907.0,1890.0,1402.0,1423.0,1039.0,999.0,1.16,1.13,7889.0,7548.0,0.716,0.292,0.503,716.0,669.0,45.0,3554.0,3516.0,1189.0,1317.0
Brooklyn,2003,0.332,0.359,1041.0,1185.0,346.0,425.0,1.56,0.468,1887.0,1607.0,374.0,423.0,2528.0,2461.0,-146.0,0.441,0.46,0.427,6585.0,6461.0,2906.0,2757.0,0.757,0.749,2195.0,1941.0,1662.0,1453.0,991.0,932.0,1.19,1.14,7820.0,7392.0,0.731,0.287,0.509,717.0,693.0,74.0,3519.0,3393.0,1212.0,1358.0
Brooklyn,2004,0.336,0.35,1123.0,1193.0,377.0,418.0,1.66,0.471,2009.0,1627.0,322.0,374.0,2473.0,2471.0,-112.0,0.441,0.46,0.427,6372.0,6302.0,2813.0,2693.0,0.753,0.761,1856.0,1830.0,1398.0,1392.0,862.0,873.0,1.16,1.14,7401.0,7196.0,0.739,0.259,0.499,709.0,656.0,66.0,3335.0,3344.0,1209.0,1321.0
Brooklyn,2005,0.362,0.368,1203.0,1319.0,435.0,485.0,1.52,0.463,1772.0,1666.0,308.0,402.0,2387.0,2503.0,-135.0,0.429,0.479,0.439,6419.0,6167.0,2753.0,2710.0,0.763,0.744,2039.0,2304.0,1555.0,1714.0,855.0,874.0,1.17,1.24,7496.0,7619.0,0.732,0.255,0.49,650.0,601.0,87.0,3242.0,3377.0,1164.0,1283.0
Brooklyn,2006,0.33,0.348,1447.0,1336.0,477.0,465.0,1.68,0.478,1884.0,1641.0,278.0,329.0,2539.0,2599.0,-58.0,0.44,0.476,0.439,6317.0,6222.0,2778.0,2730.0,0.758,0.741,2187.0,2232.0,1658.0,1654.0,822.0,787.0,1.22,1.22,7691.0,7579.0,0.763,0.24,0.498,558.0,589.0,75.0,3361.0,3386.0,1119.0,1177.0
Brooklyn,2007,0.363,0.357,1676.0,1455.0,609.0,519.0,1.62,0.504,1962.0,1805.0,273.0,369.0,2525.0,2526.0,-46.0,0.457,0.49,0.45,6379.0,6476.0,2913.0,2911.0,0.727,0.762,2153.0,2261.0,1566.0,1723.0,822.0,867.0,1.25,1.25,8001.0,8064.0,0.744,0.246,0.497,499.0,584.0,115.0,3347.0,3393.0,1212.0,1188.0
Brooklyn,2008,0.348,0.369,1430.0,1448.0,498.0,534.0,1.57,0.481,1925.0,1810.0,390.0,362.0,2520.0,2517.0,20.0,0.443,0.497,0.456,6450.0,6543.0,2856.0,2982.0,0.736,0.768,2237.0,2311.0,1647.0,1774.0,913.0,896.0,1.22,1.26,7857.0,8272.0,0.738,0.266,0.501,521.0,662.0,75.0,3433.0,3413.0,1229.0,1098.0
Brooklyn,2009,0.376,0.391,1735.0,1536.0,652.0,600.0,1.52,0.497,1636.0,1793.0,391.0,393.0,2415.0,2523.0,-130.0,0.448,0.509,0.462,6536.0,6385.0,2925.0,2953.0,0.779,0.762,1980.0,2281.0,1542.0,1738.0,850.0,872.0,1.23,1.29,8044.0,8244.0,0.735,0.252,0.49,559.0,567.0,56.0,3265.0,3395.0,1075.0,1103.0
Brooklyn,2010,0.318,0.366,1185.0,1278.0,377.0,468.0,1.3,0.458,1540.0,1960.0,393.0,421.0,2358.0,2683.0,-353.0,0.429,0.517,0.481,6554.0,6593.0,2813.0,3172.0,0.78,0.748,2015.0,2021.0,1572.0,1511.0,897.0,925.0,1.16,1.26,7575.0,8323.0,0.718,0.251,0.474,573.0,638.0,38.0,3255.0,3608.0,1182.0,1149.0
Brooklyn,2011,0.343,0.364,1337.0,1393.0,459.0,507.0,1.5,0.474,1723.0,1824.0,384.0,375.0,2440.0,2575.0,-75.0,0.44,0.503,0.465,6638.0,6602.0,2918.0,3069.0,0.759,0.751,1881.0,2115.0,1427.0,1589.0,909.0,849.0,1.16,1.25,7722.0,8234.0,0.742,0.261,0.494,458.0,561.0,52.0,3349.0,3424.0,1152.0,1010.0
Brooklyn,2012,0.342,0.374,1481.0,1151.0,507.0,431.0,1.32,0.473,1311.0,1539.0,260.0,330.0,1879.0,2032.0,-150.0,0.425,0.513,0.472,5320.0,5294.0,2262.0,2501.0,0.777,0.74,1433.0,1494.0,1113.0,1106.0,783.0,780.0,1.15,1.24,6144.0,6539.0,0.707,0.278,0.486,493.0,525.0,45.0,2662.0,2812.0,995.0,943.0
Brooklyn,2013,0.357,0.366,1760.0,1415.0,628.0,518.0,1.46,0.498,1668.0,1756.0,391.0,390.0,2460.0,2336.0,78.0,0.45,0.503,0.464,6544.0,6614.0,2942.0,3066.0,0.731,0.731,1958.0,1571.0,1432.0,1148.0,1047.0,878.0,1.21,1.18,7944.0,7798.0,0.737,0.309,0.522,599.0,614.0,49.0,3507.0,3214.0,1140.0,1062.0
Brooklyn,2014,0.369,0.367,1922.0,1802.0,709.0,662.0,1.5,0.514,1714.0,1723.0,311.0,337.0,2407.0,2594.0,-387.0,0.459,0.509,0.458,6391.0,6511.0,2931.0,2980.0,0.753,0.76,2002.0,2026.0,1508.0,1539.0,721.0,921.0,1.26,1.25,8079.0,8161.0,0.723,0.217,0.471,705.0,608.0,61.0,3128.0,3515.0,1144.0,1234.0
Brooklyn,2015,0.331,0.358,1633.0,1944.0,541.0,696.0,1.56,0.491,1716.0,1944.0,340.0,372.0,2627.0,2699.0,-163.0,0.451,0.506,0.456,6804.0,6913.0,3069.0,3150.0,0.748,0.731,1817.0,1748.0,1359.0,1278.0,846.0,937.0,1.18,1.2,8038.0,8274.0,0.737,0.239,0.489,576.0,643.0,32.0,3473.0,3636.0,1098.0,1070.0
Brooklyn,2016,0.352,0.369,1508.0,2100.0,531.0,775.0,1.56,0.492,1829.0,2006.0,332.0,430.0,2614.0,2719.0,-82.0,0.453,0.534,0.479,6920.0,6984.0,3136.0,3345.0,0.757,0.763,1699.0,1608.0,1286.0,1227.0,863.0,840.0,1.17,1.24,8089.0,8692.0,0.757,0.241,0.494,627.0,720.0,36.0,3477.0,3559.0,1174.0,1110.0
Charlotte,2005,0.363,0.361,881.0,1224.0,320.0,442.0,1.51,0.455,1794.0,1768.0,440.0,446.0,2335.0,2586.0,-127.0,0.432,0.497,0.463,6859.0,6507.0,2961.0,3015.0,0.709,0.767,2096.0,2279.0,1487.0,1748.0,1083.0,959.0,1.13,1.26,7729.0,8220.0,0.709,0.295,0.491,695.0,624.0,65.0,3418.0,3545.0,1192.0,1297.0
Charlotte,2006,0.339,0.356,1261.0,1285.0,428.0,458.0,1.47,0.464,1717.0,1881.0,354.0,441.0,2270.0,2667.0,-347.0,0.433,0.514,0.478,6843.0,6410.0,2961.0,3065.0,0.729,0.737,2186.0,2283.0,1593.0,1683.0,990.0,940.0,1.16,1.29,7943.0,8271.0,0.707,0.271,0.475,822.0,577.0,74.0,3260.0,3607.0,1167.0,1464.0
Charlotte,2007,0.357,0.363,1280.0,1245.0,457.0,452.0,1.5,0.48,1836.0,1717.0,369.0,437.0,2346.0,2562.0,-225.0,0.446,0.5,0.465,6643.0,6450.0,2960.0,2999.0,0.734,0.75,2136.0,2404.0,1568.0,1802.0,920.0,929.0,1.2,1.28,7945.0,8252.0,0.716,0.264,0.483,638.0,603.0,95.0,3266.0,3491.0,1224.0,1296.0
Charlotte,2008,0.367,0.355,1443.0,1456.0,529.0,517.0,1.45,0.492,1748.0,1785.0,402.0,476.0,2440.0,2588.0,-255.0,0.452,0.505,0.466,6554.0,6684.0,2960.0,3115.0,0.714,0.747,2115.0,2102.0,1510.0,1571.0,892.0,999.0,1.21,1.24,7959.0,8318.0,0.71,0.256,0.482,614.0,625.0,60.0,3332.0,3587.0,1204.0,1177.0
Charlotte,2009,0.366,0.366,1339.0,1526.0,490.0,558.0,1.36,0.494,1741.0,1604.0,397.0,488.0,2366.0,2310.0,65.0,0.455,0.498,0.454,6299.0,6349.0,2866.0,2883.0,0.74,0.756,1965.0,1928.0,1455.0,1457.0,886.0,877.0,1.22,1.23,7677.0,7781.0,0.73,0.277,0.505,580.0,626.0,53.0,3252.0,3187.0,1279.0,1206.0
Charlotte,2010,0.346,0.338,1331.0,1696.0,460.0,573.0,1.29,0.49,1658.0,1666.0,446.0,502.0,2490.0,2382.0,34.0,0.453,0.491,0.448,6306.0,6536.0,2858.0,2925.0,0.751,0.743,2180.0,1710.0,1637.0,1270.0,858.0,868.0,1.24,1.18,7813.0,7693.0,0.742,0.265,0.507,632.0,614.0,69.0,3348.0,3250.0,1290.0,1256.0
Charlotte,2011,0.327,0.359,1203.0,1609.0,393.0,577.0,1.45,0.482,1728.0,1777.0,433.0,496.0,2444.0,2446.0,42.0,0.451,0.5,0.455,6365.0,6492.0,2873.0,2956.0,0.756,0.78,1999.0,1908.0,1511.0,1489.0,848.0,804.0,1.2,1.23,7650.0,7978.0,0.752,0.257,0.503,524.0,601.0,72.0,3292.0,3250.0,1192.0,1082.0
Charlotte,2012,0.295,0.356,892.0,1142.0,263.0,406.0,1.39,0.439,1326.0,1537.0,361.0,378.0,1894.0,2193.0,-400.0,0.414,0.512,0.475,5293.0,5411.0,2193.0,2568.0,0.746,0.75,1462.0,1486.0,1090.0,1115.0,677.0,778.0,1.08,1.23,5739.0,6657.0,0.709,0.236,0.464,397.0,499.0,46.0,2571.0,2971.0,957.0,890.0
Charlotte,2013,0.335,0.388,1399.0,1847.0,469.0,716.0,1.48,0.46,1587.0,2071.0,479.0,565.0,2389.0,2645.0,-310.0,0.425,0.524,0.471,6649.0,6762.0,2823.0,3185.0,0.75,0.747,2060.0,1784.0,1546.0,1332.0,917.0,971.0,1.15,1.24,7661.0,8418.0,0.711,0.257,0.478,591.0,569.0,41.0,3306.0,3616.0,1074.0,1114.0
Charlotte,2014,0.351,0.369,1471.0,1800.0,516.0,665.0,1.86,0.481,1778.0,1718.0,421.0,415.0,2724.0,2766.0,-93.0,0.442,0.491,0.442,6730.0,6838.0,2976.0,3022.0,0.737,0.759,2000.0,1649.0,1474.0,1251.0,776.0,785.0,1.18,1.16,7942.0,7960.0,0.776,0.219,0.496,499.0,514.0,50.0,3500.0,3551.0,954.0,1047.0
Charlotte,2015,0.318,0.357,1566.0,1816.0,498.0,649.0,1.81,0.456,1654.0,1815.0,448.0,440.0,2793.0,2890.0,-71.0,0.42,0.487,0.44,6932.0,6863.0,2913.0,3020.0,0.748,0.772,1867.0,1673.0,1397.0,1292.0,820.0,728.0,1.11,1.16,7721.0,7981.0,0.793,0.221,0.5,499.0,502.0,53.0,3613.0,3618.0,916.0,987.0
Charlotte,2016,0.362,0.349,2410.0,2080.0,873.0,726.0,1.83,0.502,1778.0,1901.0,438.0,448.0,2869.0,2936.0,-97.0,0.439,0.496,0.444,6922.0,6971.0,3036.0,3098.0,0.79,0.769,1941.0,1735.0,1534.0,1334.0,734.0,726.0,1.22,1.18,8479.0,8256.0,0.798,0.2,0.496,595.0,553.0,43.0,3603.0,3662.0,973.0,1070.0
Chicago,2000,0.329,0.341,1032.0,1049.0,340.0,358.0,1.06,0.443,1645.0,1902.0,383.0,461.0,2323.0,2416.0,-61.0,0.415,0.484,0.456,6180.0,6396.0,2565.0,2916.0,0.709,0.741,2089.0,2070.0,1482.0,1533.0,1032.0,1000.0,1.12,1.21,6952.0,7723.0,0.699,0.299,0.495,646.0,853.0,39.0,3355.0,3416.0,1557.0,1244.0
Chicago,2001,0.346,0.356,950.0,973.0,329.0,346.0,1.4,0.45,1810.0,1932.0,379.0,426.0,2260.0,2551.0,-322.0,0.424,0.499,0.472,6411.0,6330.0,2721.0,2987.0,0.739,0.73,1909.0,2202.0,1410.0,1607.0,926.0,957.0,1.12,1.25,7181.0,7927.0,0.703,0.266,0.476,675.0,635.0,66.0,3186.0,3508.0,1292.0,1217.0
Chicago,2002,0.346,0.358,868.0,1177.0,300.0,421.0,1.45,0.456,1817.0,2066.0,361.0,399.0,2359.0,2553.0,-214.0,0.433,0.497,0.465,6491.0,6514.0,2811.0,3027.0,0.722,0.746,1958.0,2090.0,1413.0,1560.0,924.0,944.0,1.13,1.23,7335.0,8035.0,0.714,0.266,0.484,633.0,681.0,77.0,3283.0,3497.0,1252.0,1178.0
